GeneID	GSM6031960	GSM6031961	GSM6031962	GSM6031963
9412	28.25	30.39	22.83	20.55
728858	0.1096	0.1731	0.08972	0
23012	6.685	8.487	8.868	7.821
56938	10.08	20.93	22.83	32.43
101928646	2.799	5.464	5.582	6.92
341346	0.09682	0.6932	0.2272	0.3586
8496	33.97	33.63	19.22	15.85
107984461	0.1792	0.0539	0	0.06369
387849	0.2878	1.553	1.355	0.4177
60488	80.88	82.4	68.57	68.2
100287284	0	0	0	0.01753
57542	10.96	16.74	12.81	11.97
105369709	0	0	0	0
5744	2.036	1.857	1.03	0.7528
105369710	0.01559	0.01642	0	0.00862
107984462	0	0.1363	0	0
729291	1.472	1.346	2.086	2.147
55297	25.19	19.26	22.74	24.2
101928705	0.2094	0.1102	0.1371	0.191
105369711	0	0	0	0
101928735	0	0	0	0
55711	0.9573	0.4168	0.2534	0.2268
100506606	0.1042	0.4021	0.199	0.144
51290	53.23	37.52	29.19	26.87
101055625	0.0719	0.02523	0.01962	0
341350	0.006397	0	0	0
83857	0.002508	0.002641	0.0965	0.1539
105369714	0	0	0	0
105369715	0	0	0	0
105369716	0	0	0	0
105369717	0	0	0	0
105369718	0	0	0	0
105369719	0	0	0.01147	0.01162
105369720	0.01738	0	0.02846	0
10526	47.14	33.06	30.3	24.64
65981	12.93	24.21	13.6	14.69
645485	0	0	0	0.02211
100287314	5.959	15.86	10.92	14.77
107984476	0	0	0	0.1041
441631	0.1839	0.3298	0.03256	0
100506660	2.811	4.439	1.501	1.503
1663	18.74	33.89	15.01	13.97
144203	0.4841	0.6162	1.13	1.031
58516	40.79	54.18	47.72	44.36
79857	0.2792	0.5344	0.1662	0.1052
101929027	0	0	0	0
160518	16.49	8.609	11.98	9.112
100874249	6.308	9.576	4.984	4.684
254013	0.631	0.4982	1.324	1.145
196394	1.775	1.155	2.33	2.123
105369722	0.2081	0	0.0426	0.04315
105369724	0	0.02211	0	0
107984470	0	0	0	0
440093	22.87	25.53	9.364	8.808
107984532	0	1.152	0	0
105369723	0	0	0	0
105369725	0.4096	0.2156	1.844	1.613
55196	7.93	8.473	13.76	13.72
102724618	0	0	0.4328	0.1096
107984473	0	0	0	0
636	4.217	4.249	3.547	2.997
121512	5.354	5.126	2.678	2.14
10059	46.41	49.54	51.95	47.94
51067	22.98	25.82	21.34	19.73
5318	11.71	7.869	17.34	12.13
341359	0.01822	0	0	0
105369726	0	0	0	0
84920	8.972	7.083	6.049	5.451
107984469	0.2801	0	0	0
144245	5.154	3.151	3.732	3.01
144402	0	0	12.14	11.25
107984504	0	0	2.513	2.041
107984484	0	0	0	0
105369730	0	0	0	0
55605	16.18	16.91	14.48	12.98
101927019	0.2946	0.4964	0.09649	0
225	0.00551	0.0116	0.01053	0.006093
283461	0.03853	0.08791	0.08939	0.09587
114134	1.099	2.631	2.829	2.123
112268095	0.1048	0.1655	0	0
101930164	0	0	0	0
105369734	0	0	0	0
107984474	0	0	0	0
105369735	0	0	0	0
120892	0.01726	0	0.8088	0.5402
105369736	0	0	0	0
283463	0.07194	0.01762	0	0
1272	0.03881	0.00454	0.7413	0.3612
107984496	0	0	0	0
29951	0	0.0199	0.03869	0.01568
107984499	0	0	0	0
107984498	0	0	0.01535	0
101927038	0	0	0	0
105378247	0.08434	0	0.2762	0.2098
283464	15.7	14.21	6.962	7.079
10138	5.33	7.499	3.157	2.88
85437	91.32	66.35	85.13	76.21
102467003	0	0.5444	1.27	0.6433
51535	12.12	15.67	10.65	11.69
144165	2.804	3.117	0.09873	0.06
101927058	0	0	0	0
105369738	0	0	0	0
105369739	0	0	0	0
105369740	0	0	0	0
80070	0	0.01135	0.9534	0.5008
83448	10.02	11.61	5.331	4.321
51135	4.215	6.862	2.973	2.536
5756	94.3	81.79	98.55	97.88
84216	0.5291	0.6044	1.456	1.036
4753	0.04649	0.03916	0.6623	0.3547
440097	0	0	0	0
105369742	0	0	0	0
83956	2.413	1.481	1.697	1.24
51054	4.405	5.989	4.693	3.414
196527	82.34	40.6	34.91	24.34
105369743	0.0132	0	0	0.01642
105369744	0	0	0	0
400027	4.678	4.668	10.72	10.53
196528	17.7	13.13	17.7	14.33
105369745	2.98	2.385	3.27	1.977
9169	50.8	44.03	40.91	34.94
81539	24.16	59.12	123.2	99.86
105378248	0.1102	0.0738	0.7953	0.5232
54407	307.2	186	238.2	163.8
102723757	0.9402	0.5279	0.3079	0.3119
100288798	4.657	1.394	2.168	1.022
55089	0.8012	0.299	0.2159	0
107984466	0.0569	0	0.09317	0
347902	73.01	49.61	71.03	41.38
91523	2.909	1.874	2.814	1.766
100616486	0	0	0	0
100233209	0.03307	0	0.02707	0
105369746	0	0.0569	0	0
105369747	0.6364	0.567	2.525	1.015
107984528	0.2659	0.3919	0	0
100616478	0	0	0	0
111082992	0	0	0	0
79657	31.18	31.18	23.7	24.74
105369748	0.4475	0.6399	0.2217	0.2108
8909	0.0174	0.1465	0.0997	0.04328
10411	1.071	2.59	0.7619	0.9713
55652	9.661	13.05	13.98	13.49
51564	50.37	51.65	31.95	24.7
107984503	0	0.01567	0	0
7421	7.976	7.065	5.441	4.848
79022	222.3	144.7	112.6	102
1280	0.2025	0.1029	0.01715	0
105369752	0	0	0	0
105369750	0	0	0	0
29843	28.13	28.46	20.3	21.67
5213	41.38	43.07	39.62	35.12
102466657	0	0	0.477	0.9664
140461	19.96	18.83	16.32	16.48
387856	0	0.1526	3.827	4.658
102725258	0	0	0.008017	0.01624
121275	0	0	0	0.1079
105369753	0	0	0	0
341567	0	0	0	0
121274	1.054	1.902	3.713	3.811
121273	0	0	0	0
23519	0	0	0	0.03224
341568	0	0	0.06272	0
3906	0	0	0	0
54934	35.23	38.89	15.47	13.21
677815	0.6039	0.3179	0.2472	0
100302221	0.4755	0	0	0
677793	2.758	2.258	1.505	4.32
677794	1.812	1.59	0.9889	1.502
904	29.98	30.69	16.33	14.12
255411	8.194	6.359	4.619	3.914
112	19.35	12.93	9.422	8.398
100616262	1.97	6.222	2.688	4.356
100506125	0.2987	0.3145	0.9781	0.9908
101927241	1.33	0.6302	0.7079	0.3861
784	23.09	22.05	9.424	9.035
9416	83.59	94.52	56.29	55.69
105369755	6.234	7.177	4.102	4.252
27289	1.451	2.819	1.168	1.681
85478	1.87	2.382	0.5292	0.4978
51303	67.19	57.62	2.916	4.622
377	92.94	140.1	55.62	55.81
7480	0.6443	1.609	4.477	3.672
7471	0.03416	0	0	0.02833
105369757	0	0	0	0
105369756	0	0	0	0
23109	2.124	2.075	0.185	0.12
105369758	6.191	5.087	2.961	2.855
5571	70.7	53.4	40.09	42.18
8085	26.91	29.14	15.18	8.103
121268	11.43	35.1	6.823	6.109
50846	0.07546	0.07151	0.04942	0.05006
105369759	0	0.01905	0.04445	0.03001
55716	8.35	9.666	3.484	3.963
10376	2949	2409	1909	2043
105369760	0.3622	0.2118	0.2306	0.06675
7846	384.7	270.2	295.5	275.6
84790	724.4	621	522.1	616.4
101927267	1.271	0.9305	0.8618	0.8647
5630	0.8282	0.7155	2.486	2.378
10024	93.9	99.09	51.02	52.44
338761	10.46	11.22	9.574	9.121
79962	7.892	6.672	1.585	1.289
65244	45.75	53.47	43.74	42.12
100335030	0.3532	0.303	0.2356	0.3038
23416	1.733	1.876	4.968	3.064
105369761	0.3686	0	0.2347	0.5435
10445	57.47	45.62	47.87	42.24
84070	0.4333	0.6454	0.1385	0.1227
25766	7.711	7.353	5.655	5.295
91010	10.9	18.44	6.082	7.053
7009	437.9	471.3	290.7	286.5
57701	31.7	32.11	10.59	8.173
100286844	1.232	1.354	1.667	1.655
144233	1.064	1.283	1.596	1.765
23017	0.2927	0.4894	0	0
283332	0.03534	0	0	0
101927292	0	0	0	0
105369763	0	0	0	0
359	0.0198	0	0	0
101927318	0.08323	0.04382	0	0
362	0	0	0	0
105369764	0	0.0214	0.01664	0
363	0.06504	0.0856	0	0
102723963	0.4179	0.7333	0	0
29127	94.69	74.36	65.1	65.02
41	8.073	6.4	6.454	5.328
6602	72.75	79.47	60.6	58.45
2819	0.07164	0.2263	0.05866	0.1188
84987	63.06	54.5	27.19	29.53
91012	24.3	29.34	14.92	15.1
51474	135.2	195.6	127.3	118.8
100302220	0	0	0	0
107984505	0.7139	0.3341	0.617	0.7565
121006	0.02154	0	0.008816	0.008931
113251	32.95	48.15	22.97	21.68
106633800	2.107	8.872	0.9408	1.271
57609	28.95	24.57	25.51	23.14
466	21.67	19.86	17.98	18.89
283471	0	0	0	0
25840	0.7299	0.2375	0.02173	0
613227	0	0.1607	0.0125	0.1519
4891	12.16	26.14	8.686	17.13
25875	25.44	29.07	15.04	14.13
81566	25.41	35.35	9.849	9.864
7024	25.77	26.58	31.15	29.77
5463	1.478	1.122	1.782	1.468
9802	209.2	135.8	136.7	134
57228	23.49	18.31	21.49	22.88
102723983	5.306	5.815	9.398	11.85
51411	0.1322	0.02783	0.04328	0.02192
105369767	0	0	0	0
1990	0	0	0	0
11226	2.868	3.425	9.447	10.57
9498	2.336	0.6907	1.652	1.476
107984508	0	0.05604	0.02179	0.09931
105369768	0	0	0	0
6334	9.487	11.48	4.738	4.967
401720	0.1086	0.07859	0.3445	0.2589
105369971	0.1938	0	1.586	0.5624
341405	0	0	0	0
94	0.4794	3.652	0	0
91	24.06	25.96	10.77	9.046
692159	0.3531	0.4027	0.04818	0.0488
160622	1.912	0.9119	0.01404	0.09956
3164	5.255	6.223	4.977	3.394
107984510	0.04511	0.3325	0.2031	0.1122
60673	55.53	66.69	29.1	24.96
113523638	0.02893	0.03046	0.02368	0
26628	0.02855	0.03006	0	0
112268096	0.0173	0.04554	0.01416	0
105369771	0.03444	0	0	0
144501	28.02	25.17	64.94	25.55
283403	0.08731	0.1103	0.1144	0.02896
283404	0.5171	0.3111	0.4536	0.4901
3855	218.7	319.5	1528	668.4
109729127	38.78	70.33	332.5	146.5
85349	1.326	2.663	1.313	1.407
3892	1.036	1.922	0.1552	0.1781
3887	9.993	54.75	0.05267	0.3379
3889	0.08825	0.2555	0	0.1281
3891	0.06122	0.2739	0	0
3890	0.01729	0	0	0
3888	0.03086	0	0	0
9119	0.03813	0.2409	0	0
3854	0	0.1703	0	0
286887	0.03583	0.132	0	0
3853	0.05377	0.03774	0	0
3852	0.03697	0.03892	0	0
112802	0	0.03849	0	0.0758
121391	0	0.06128	0	0
140807	0	0.1109	0.01438	0.01456
319101	0.02595	0.01366	0	0
100127967	0	0.02288	0	0
105369772	0	0	0	0
3849	0	0.03556	0	0
3848	0	0	0.01382	0
374454	0	0.01134	0	0
51350	0	0.03444	0	0
3850	0.03215	0.03386	0	0
3851	0.1353	0.04069	0	0
338785	1.091	1.539	0	0.03232
196374	0.1516	0.02902	0	0
3856	128.2	51.73	596.4	319.8
113218482	35.77	11.34	263.9	125.1
3875	442.8	349.1	520.5	309.9
1975	629.3	201.4	531.5	480.9
283335	3.627	0.9736	0.7098	0.7669
23371	25.88	11.8	1.59	1.179
102466193	1.199	0	0	0
84926	28.07	25.89	19.9	19.19
3489	92.21	482.7	60.69	42.89
8435	1.257	0.9035	0	0
51380	5.256	8.012	5.019	5.174
283337	15.43	18.73	9.175	7.827
3695	0.1502	0.5894	0.2124	0.2378
5916	26.26	30.88	16.34	15.15
84975	18.42	28.27	11.22	10.22
9700	21.2	29.1	26.58	22.62
5204	490.9	344.9	271.5	247.2
112268097	51.24	46.04	35.99	32.09
60314	89.1	72.87	59.99	61.59
8086	76.96	69.16	91.39	98.8
121340	0.07096	0.0249	0.01936	0.01962
6667	58.39	52.56	33.97	29.03
269	0.03774	0	0	0
54458	176.5	225.9	120.3	160.4
5094	579.6	351.8	328.9	299.5
102157401	193.1	110.8	118.3	109.1
7786	19.38	19.18	12.72	11.95
6895	30.87	39.46	25.47	22.68
114108587	15.52	15.94	7.335	6.735
8620	1.914	3.25	1.567	0.8705
11016	21.76	23.01	10.3	9.035
100652999	16.62	18.07	7.476	6.885
517	269.1	155.9	202.5	182
57658	24.51	29.61	15.15	12.87
105369774	0	0	0.09519	0
102216268	0	0	0	0
105378250	0	0	0	0
107984525	0	0	0.01886	0
100874366	0	0.3712	4.306	3.119
3229	0.0702	1.608	9.728	8.428
105369775	0	0.04117	0	0
3228	0	0.04001	0	0
100124700	0	2.449	0.8142	0.6385
3227	0.02537	0.1469	4.05	4.618
100874365	0	0.4734	8.283	6.619
3226	0.04187	2.072	48.37	46.13
406973	0	0	0.3079	0
100874364	0	0	2.822	2.519
100874363	0	0.07948	3.708	3.068
3225	0	0.1182	14.11	16.2
107984512	0	0.01296	0.7155	0.3471
3224	0	2.036	1.527	1.022
3221	0	0.7593	3.398	3.136
3222	0	0.5902	1.25	0.8497
3223	0	8.419	3.841	3.056
693200	0	0	0.3528	0.3574
440101	0.02099	0.05524	0	0.04351
100240735	0	0.04813	0	0
100240734	0	0.1774	0	0
23583	6.756	7.484	11.25	10.76
400043	0	0.624	0.09704	0.02458
105369776	0	0.05184	0.06046	0.02041
102724030	0.02433	0.07686	0	0.1211
105369777	0	0	0	0
23468	109.1	56.32	70.33	54.9
100616400	86.87	41.38	67.31	37.31
112935960	3.883	13.04	4.147	4.341
3178	746.3	463.4	639.5	614.5
4778	0.465	0.6732	0.06345	0.04821
22818	115.7	84.06	75.93	71.6
442892	0.4179	0.8799	0	0.3465
102724050	3.396	8.668	0.9548	0.825
53831	0.03682	0.07753	0	0.03054
25946	27.23	29.55	12.07	9.333
3678	125.3	293.3	23.58	30.56
121355	0.05494	0	0	0.04556
3071	0.01831	0.2361	0	0
5153	0.008875	0.01869	0	0
5502	0	0	0.03706	0
644076	0	0	0	0
90070	0	0	0	0
117159	0.07096	0	0	0
118430	0	0	0	0
9840	0	0	0	0
107984515	0	0	0	0
58158	0	0.02218	0	0
101927484	0	0	0	0
441639	0	0	0	0
121364	0	0	0	0
254783	0	0	0	0
283365	0	0.04609	0	0
390321	0	0	0	0
254786	0	0	0	0
390323	0	0	0	0
403282	0	0	0	0
390326	0	0	0	0
341416	0	0	0	0
390327	0	0	0	0
403284	0	0	0	0
341418	0	0	0	0
121129	0	0	0	0
121130	0.04391	0	0	0
196410	0.8173	0.8936	3.449	3.076
3679	24.1	9.704	2.589	2.426
100528022	17.29	8.654	14.97	14.91
2647	39.6	21.95	41.12	35.23
5959	3.049	1.82	0.9008	1.33
967	443.9	300.5	177.7	164.9
105369779	4.071	6.475	4.895	4.533
10220	10.62	8.082	7.173	7.239
84324	101.7	89.91	53.31	58.73
29095	68.76	42.95	29.46	27.66
85406	47.78	35.37	28.08	28.12
440104	5.446	8.495	3.375	4.144
4327	2.989	4.101	0.5616	0.6807
84305	26.23	32.54	31.07	30.51
1606	39.14	27.44	11.05	10.88
6490	2.236	3.303	0.3384	0.4362
1017	155.1	193.5	72.42	69.71
5869	61.81	42.42	32.9	32
6821	31.03	24.29	19.96	20.34
64375	6.277	4.134	6.86	6.436
105369781	1.08	1.023	1.945	1.344
105369780	1.559	1.905	2.033	1.756
6231	758.8	485.8	767.9	710.7
2065	10.21	2.265	13.69	8.149
105369782	3.88	1.014	4.491	3.417
5036	394.9	467.3	349.5	328.6
6171	1622	1269	1419	1229
84872	3.505	3.387	3.101	3.038
23344	127.8	68.65	74.19	64.33
107987175	12.16	7.12	6.186	5.483
140465	196.2	133.5	99.21	83.38
4637	2586	2273	598.7	609.7
6601	144.6	134.5	90.58	79.27
100189152	0	0	0	0
107984468	0	0.04546	0.07071	0.1432
10193	26.8	23.13	12.09	9.912
79035	80.79	59.39	87.43	90.51
283375	0.4401	0.6447	0.4073	0.3015
283373	56.24	66.71	28.12	25.57
93058	14.22	20.45	8.82	7.074
1431	268.9	227.4	219.1	225.1
10330	62.78	63.97	65.01	57.68
112268098	13.53	13.29	10.06	13.55
9924	23.02	16.85	20.95	20.21
51561	1.784	5.068	2.205	2.875
6773	70.62	147.9	17.32	18.41
319	0.02364	0.02489	0	0
8914	98.95	60.23	44.8	37.55
4284	0	0.08805	0	0.04624
283377	3.795	3.353	2.702	2.982
27165	2.123	1.079	0.791	0.8255
106635541	2.14	1.502	4.38	4.732
5939	21.6	30.19	18	15.75
11176	71.89	76.19	42.6	38.97
506	824.5	678	885.6	795.8
692090	3.861	10.45	4.516	5.489
26789	5.516	11.61	5.871	10.06
10728	195.4	226.9	137.2	144.5
4666	199.3	113.9	139.7	109.4
5557	81.43	95.4	72.71	80.91
8630	0.9402	1.727	1.307	0.8341
121214	0.04625	0.04869	0	0
8608	0	0.1006	0.01955	0.01981
11318	0.02877	0.1414	0.1099	0.1114
9880	6.778	11.22	6.916	6.294
6866	1.304	2.745	0	0
4640	0.1463	0.1643	0.01597	0
23306	55.98	71.94	28.25	28.14
4665	53.37	48.45	23.18	17.59
6778	38.64	64.28	37.75	42.65
4035	89.22	33.59	8.867	4.962
105751187	10.21	3.617	0.8862	0.5464
100302201	0.5667	0.5966	0	0
11247	9.351	41.72	56.52	47.19
6472	182.2	237.1	198.4	158.4
56901	2.437	2.053	5.588	3.639
246329	0.1945	0.9785	0.4247	0.3406
22864	22.21	18.12	21.62	19.3
3626	0.1292	0.1224	0.04231	0.075
83729	0.5213	2.797	3.29	3.012
2735	0.5761	0.4402	0.6695	0.3237
64333	0.3839	0.2541	0.1706	0.06368
4141	121.8	204.6	328.9	249.5
102465454	11.16	21.43	33.33	19.06
1649	81.58	78.24	63.88	47.67
693201	5.544	3.592	6.285	5.659
114785	56.29	34.21	69.63	59.79
10540	118.8	92.3	69.77	66.28
3798	3.108	5.055	0	0.01645
79837	47.19	52.47	36.15	37.81
196403	26.44	15.2	0	0.07549
115557	16.48	27.65	23.54	18.83
101927583	0.1693	0.4455	0.4019	0.3229
65012	3.383	5.858	5.539	4.614
2583	8.352	10.53	16.9	16.67
10956	255.7	252.3	96.79	92.96
116986	3.048	4.345	8.794	7.123
100130776	15.46	13.48	19.27	18.06
6302	46.37	34.03	26.61	27.29
1019	184.8	138.8	113.1	111.5
102466729	3.819	6.031	3.126	1.583
92979	2.984	6.268	14.12	12.64
1594	0.4186	1.708	1.985	2.979
4234	26.14	33.85	31.04	28.45
25895	9.778	13.32	4.027	3.411
10102	31.39	38.23	33.6	32.75
10677	0.8822	0.5293	1.421	0.8889
10106	64.37	56.05	43.7	37.05
407016	1.477	0	0	0
105369783	0.4546	0.3954	0.08091	0.1147
283387	0.03539	0.01242	0	0
101927608	0.03646	0.03839	0	0
100506844	21.9	13.27	24.08	24.1
91419	2.529	3.105	5.064	4.503
105369784	0	0	0	0
105369785	0	0	0	0
105369786	0	0	0	0
105369787	1.034	0	0	0
105369788	0	0	0	0
105369789	0	0	0	0
101927653	0	0	0	0
100506869	0	0	0	0
121227	31.31	16.74	3.914	4.284
105369791	0.04053	0.03201	0.02904	0.01681
105369792	0.1196	0	0	0
9194	3.066	1.032	7.621	5.481
105369793	0	0	0	0
338811	0.01387	0.04382	0	0.02301
9958	8.139	11.17	7.443	6.757
102465133	28.87	23.14	17.64	13.58
23041	17.78	13.07	7.551	6.196
283416	0.8598	0.2069	1.247	1.182
406891	0	1.037	1.613	1.634
57460	13.45	2.721	11.04	7.124
105369795	0.04896	0	0	0
552	0	0	0	0
105369797	0	0	0	0
283417	1.099	1.261	2.37	2.272
10329	13.3	21.33	15.8	14.25
104169670	2.425	4.332	2.888	3.108
113218505	157.2	117.3	258.4	213.8
57522	3.88	6.729	6.804	6.867
105369801	0.1538	0.04048	0.01574	0.03189
105369798	0.2602	0	0.3195	0.4315
144577	1.226	2.407	2.993	3.3
115749	0.01749	0.01841	0	0
11260	112.6	96.36	139.5	108.4
29110	33.75	39.51	23.04	28.35
105369803	0	0.04537	0	0
107984521	0	0	0	0
105369804	0.1398	0.1471	0.1144	0.1159
283349	25.21	33.82	16.67	17.14
100500856	0.4265	0	0	0
693129	0.4265	0	0	0
2799	182.9	99.18	62.2	56.85
23329	0.4128	0.1304	0.1202	0.175
400046	0	0	0	0
109729131	0	0	0	0
107984522	0	0	0	0
11197	0.02092	0.04406	0	0
23592	19.19	18.57	11.88	10.65
253827	24.46	13.38	25.71	25.09
100507065	1.531	3.813	0.09434	0.4642
105369809	0.05099	0.1074	0.02783	0.04228
105369187	0.5135	2.163	0	0.04732
105369808	1.404	3.092	0.03484	0.07059
105369807	5.349	4.135	2.051	5.671
105369806	0.1297	0.1365	0	0
204010	2.82	6.587	0.2664	0.3299
8091	80.49	89.88	8.749	31.03
100129940	2.08	1.672	0.09133	0.2721
102464827	0	0	0	0
105369810	0	0	0	0
84298	10.14	14.31	8.629	9.833
103625681	5.179	3.566	0.3262	0.3855
51643	33.79	17.5	19.58	23.17
11213	0.004967	0	0	0
102465249	0	0	0	0
92797	2.692	3.938	2.737	3.752
23426	0.4023	0.3902	0.8215	0.9147
105369811	0.04658	0.04905	0.1144	0.07727
102724421	0	0	0	0
55832	45.6	43.17	26.65	23.85
105369813	0	0	0	0
105369812	0	0	0.01257	0.01274
102724433	0	0	0	0
100507175	0	0	0	0
105369815	0	0	0	0
8445	19.11	19.19	6.017	4.346
105369816	0.4524	0.5409	0.09417	0.07631
101927901	0.09237	0.3334	0.02161	0.02189
107984531	0.01485	0	0	0
107984526	0	0	0	0
101927922	0	0	0	0
100885789	0	0	0	0
3458	0	0	0	0
105369818	0.03459	0.03642	0.02832	0
55801	0	0	0	0
50616	0	0.07477	0	0
56890	7.968	9.867	5.544	5.959
105369819	0.08032	0.1057	0.09865	0.04996
100507195	0	0	0	0
5908	25.57	25.12	13.75	14.24
100379132	0.874	0.3067	0	0
100507250	0.957	0.5542	0.7248	0.7738
57122	48.37	46.94	29.18	28.78
55508	2.952	2.387	1.093	1.251
105369820	0.06504	0.1198	0.01331	0.04046
100130075	0	0	0	0
4193	46.96	27.66	12.87	11.97
1368	2.958	1.801	1.677	1.584
107984471	0	0	0	0
11052	28.47	37.59	37.93	36.18
100302182	15.35	13.35	4.916	4.98
4069	0	0.1169	0.04546	0.02302
8089	10.07	7.999	7.028	6.249
105369822	0.2881	0.3033	0.1887	0.04778
10818	15.63	22.05	11.03	7.87
109623461	0	0	0	0
100500903	0	0	0	0
100500868	0	0	0	0
10576	299.7	253.5	252.7	243.5
376132	0.0353	0	0	0
105369823	0.0938	0.1975	0.6912	0.4668
144453	0.2434	0.6744	1.767	1.806
101928002	0.01494	0.01574	0.01224	0.02479
117177	6.794	3.099	7.017	6.587
196446	0.02383	0.01254	0.04389	0.03458
105369826	0	0	0	0
101928062	2.562	4.648	1.82	1.971
4848	46.38	28.63	28.87	28.21
27345	0.09154	0.101	0.7709	0.8206
105369827	0.05876	0.1237	0	0
5787	0.7616	0.08182	0.05344	0.06445
105369828	0.2981	0.03805	0.05178	0.01498
5801	0.1116	0.253	0.2811	0.6619
7103	0	0	0	0
105369831	0	0	0	0
105369832	0	0	0	0
8549	6.774	0.2685	0.01392	0.03524
105369833	0.09793	0.02062	0	0
196441	25.97	34.2	16.09	12.59
107984529	1.187	1.312	0.243	0.1969
83591	1.484	2.634	3.569	3.406
55266	11.23	6.069	18.5	18.47
107984530	0.1515	0.1595	0.1241	0
23011	17.39	13.92	6.72	6.681
64786	28.64	15.61	13.12	14.25
729633	0.01537	0.1294	0.03774	0.1147
121278	0	0	0	0
29953	0.01235	1.244	1.452	1.109
283392	0	1.741	0.7976	0.421
105369838	0	0	0	0
101928137	0	0	0.02697	0.1366
105369839	0	0	0.2585	0
105369840	0	0	0	0
105369841	0	0	0	0
100507377	0	0	0	0
107987178	0.07639	0	0	0
552889	25.96	26.19	20.68	18.23
101929967	0	0	0	0
105369842	0.01465	0	0	0
105369843	0	0	0	0
3747	0.01239	0.01304	0	0
100130268	0	0	0	0
107983975	0	0	0	0
84698	0.6628	0.4408	1.342	1.348
256710	0.06775	0.02038	0.2932	0.0883
144321	0.08257	0.01087	0.2873	0.2054
11010	93.22	99.81	10.37	11.89
11103	30.03	25.38	11.78	11.68
105369844	0.02914	0.3145	0.005965	0.06042
107984533	0	0	0	0
105369846	0	0	0	0
105369847	0.1874	0	0.1918	0.1943
22822	52.9	161.3	40.54	58.73
4673	142.9	107.8	224.9	220.4
105369848	0.6813	0.8294	0.3835	0.5297
79738	13.3	12.59	17.47	16.24
114882	58.45	31.52	28.82	22.83
105369850	0.1369	0.2882	0.2521	0.4682
105369851	0	0	0	0
23390	33.25	18.56	12.1	10.46
1466	78.13	77.23	20.96	21.42
144455	51.95	56.35	10.99	9.285
105369853	0.2367	0.1246	0	0
105369854	0	0	0	0
105369855	0	0	0	0
105369856	0	0	0	0
89795	4.784	7.819	4.161	6.266
105369860	0.1309	0	0	0
105369859	0	0	0	0
6857	2.976	1.788	0.9567	0.7624
105369863	0	0.03378	0	0
100302136	0	0	0	0
5074	45.82	23.92	22.67	14.68
105369864	0.1295	0.6135	0	0.05369
4659	75.96	65.74	39.26	35.75
105369865	1.211	2.437	0.2865	0.5803
283310	0.09378	0.04177	0.008859	0.01795
374462	2.52	0.6076	0	0
105369867	0.3904	0.2213	0	0
4618	0	0	0	0
4617	0	0	0	0
101928420	0	0	0	0
8825	0.2745	0.1903	0.02192	0
693202	0	0	0	0
105369869	0.01986	0.006969	0	0
693203	0	0	0	0
79611	0.191	0.1056	0	0
107984535	0	0	0	0.007852
100616133	0	0	0	0
8499	0	0.01918	0.03728	0.007552
102724663	0	0	0	0
105369872	0	0	0	0
101928449	0	0.4444	0	0
105369873	0	0	0	0
29080	62.03	65.28	57.51	63.96
84190	0.4247	0.3906	0.2325	0.2865
107987180	0	0	0	0
107984487	0	0	0	0
160335	0.08602	0.3499	2.174	2.302
105369874	0	0	0	0
107984536	0	0	0	0
105369875	0	0	0	0
55117	0.5821	0.1812	8.806	7.61
102724680	0	0	0.02856	0.1446
144448	0	0.03663	0.1424	0.2308
84125	0.05923	0.07016	1	1.406
8092	4.223	2.305	7.533	6.356
105369876	0	0	2.327	2.336
107984537	0.01073	0	0.01317	0.004448
9182	0.007109	0	0.03492	0.02358
4922	0	0	0.574	0.6369
25834	0.002905	0.04129	0.002378	0.003614
105369877	0	0	0	0
113839519	0	0	0	0
105369878	0	0	0.05989	0
105369879	0	0	0	0
107984478	0	0	0.1583	0.08016
105369880	0	0	0.2837	0.1149
105369881	0.1331	0.03504	0.7084	0.5796
110806294	0	0	0	0
400058	0.2491	0.1907	0.07415	0.09389
160419	0.009066	0.08591	0.01484	0
107984542	0.1185	0.0416	0.0647	0.1638
91298	26.06	29.88	12.07	12.95
80184	7.718	12.26	10.4	8.777
160418	28.32	15.07	7.99	6.856
4254	6.886	1.384	0.4045	0.3719
105369885	0.1877	0	0.03414	0.1383
105369886	0	0	0	0
105369887	0.1313	0	0	0
728084	0.03298	0	0	0
105378255	0	0	0	0
1848	7.174	8.214	19.01	14.04
282809	21.76	13.72	14.97	15.26
100528030	2.935	2.068	1.707	1.592
8693	2.474	1.925	1.359	1.382
109729146	1.07	1.415	0.7132	0.3303
490	57.64	29.46	10.21	8.598
338758	1.421	0.7555	0.4632	0.2632
107984543	0	0	0	0
105369890	0.005836	0.04916	0	0
105369891	0	0	0	0
105369892	0	0	0	0
105369893	0	0	0	0
102724834	0.02642	0.06955	0	0
105369895	0	0	0	0
439916	0	0	0	0
196477	0	0	0	0
1833	0	0	0	0
11081	0	0	0	0
4060	0.2013	0	0	0.02569
1634	0.09811	0.01215	0	0
105369898	0	0.03194	0	0
107984544	0	0	0	0
105369897	0	0	0	0
105369896	0	0	0	0
105369900	0	0	0	0
105369901	0	0	0	0
256021	0.01589	0.1505	0.02601	0.01317
694	24.86	29.99	10.97	10.54
101928617	0	0.1658	0.05157	0
107984023	0.02087	0.06593	0.008544	0
101930023	0	0	0	0
105369903	0	0	0	0
105369902	0	0	0	0
107984467	0	0	0	0
574016	0	0	0	0
574028	0	0	0	0
100507616	0	0	0	0
105369904	0	0	0	0
