Reference	HEK293_PSI_Rep1	HEK293_PSI_Rep2	HEK293_WT_PSI_Rep1	HEK293_WT_PSI_Rep2	HeLa_PSI_Rep1	HeLa_PSI_Rep2	K562_PSI_Rep1	K562_PSI_Rep2	MCF7_PSI_Rep1	MCF7_PSI_Rep2	HMC3_PSI_Rep1	HMC3_PSI_Rep2
60083	0.28169014084507044	0.287292817679558	-1.0	-1.0	0.49206349206349204	0.4666666666666667	0.43103448275862066	0.4318181818181818	0.47126436781609193	0.5652173913043478	0.5757575757575758	0.5503355704697986
60084	0.12371134020618557	0.1724137931034483	-1.0	-1.0	0.41739130434782606	0.5	0.33793103448275863	0.22916666666666666	0.47126436781609193	0.5581395348837209	0.5	0.5
60087	0.35874439461883406	0.4266666666666667	-1.0	-1.0	0.7394957983193278	0.6785714285714286	0.5282392026578073	0.6976744186046512	0.5789473684210527	0.6470588235294118	0.7385892116182573	0.7218543046357616
60089	0.23497267759562843	0.2770700636942675	-1.0	-1.0	0.4779116465863454	0.6071428571428571	0.3686131386861314	0.4383561643835616	0.4768211920529801	0.42857142857142855	0.5542168674698795	0.49158249158249157
60090	0.14285714285714285	0.17391304347826086	-1.0	-1.0	0.6333333333333333	-1.0	0.22857142857142856	0.15384615384615385	0.7692307692307693	-1.0	0.5333333333333333	0.5806451612903226
60096	0.1394422310756972	0.2103448275862069	-1.0	-1.0	0.43915343915343913	0.2682926829268293	0.3025210084033613	0.3404255319148936	0.4397590361445783	0.4578313253012048	0.4954545454545455	0.4331983805668016
60097	0.2714285714285714	0.24489795918367346	-1.0	-1.0	0.45121951219512196	0.3684210526315789	0.2702702702702703	0.6111111111111112	0.6792452830188679	0.5	0.6476190476190476	0.4866666666666667
60098	0.20224719101123595	0.3584905660377358	-1.0	-1.0	0.5652173913043478	0.55	0.4470588235294118	0.5277777777777778	0.6111111111111112	0.5490196078431373	0.6554621848739496	0.5925925925925926
60100	0.32081911262798635	0.4763092269326683	-1.0	-1.0	0.7262569832402235	0.7083333333333334	0.5274725274725275	0.6916666666666667	0.711764705882353	0.664	0.7532467532467533	0.7292225201072386
60103	0.14388489208633093	0.23684210526315788	-1.0	-1.0	0.4256410256410256	0.40476190476190477	0.30288461538461536	0.5789473684210527	0.4444444444444444	0.5142857142857142	0.5478260869565217	0.4954954954954955
60109	0.3684210526315789	0.4383561643835616	-1.0	-1.0	0.6935483870967742	-1.0	0.7017543859649122	0.8076923076923077	0.8125	0.8823529411764706	0.84	0.7843137254901961
60115	0.0	0.0	-1.0	-1.0	0.033707865168539325	0.0	0.015625	0.0	0.08163265306122448	0.10714285714285714	0.09836065573770492	0.07894736842105263
60116	0.7446808510638298	0.8138297872340425	-1.0	-1.0	0.9387755102040817	0.9444444444444444	0.8579545454545454	0.9666666666666667	0.875	0.7678571428571429	0.9477124183006536	0.9507389162561576
60118	0.30952380952380953	0.5443786982248521	-1.0	-1.0	0.8198198198198198	0.6521739130434783	0.5663716814159292	0.8846153846153846	0.6933333333333334	0.725	0.8427672955974843	0.8313253012048193
60120	0.03571428571428571	0.19230769230769232	-1.0	-1.0	0.4520547945205479	-1.0	0.37735849056603776	0.21428571428571427	0.6428571428571429	0.5263157894736842	0.6153846153846154	0.5277777777777778
60124	0.03333333333333333	0.025	-1.0	-1.0	0.21311475409836064	0.11764705882352941	0.06172839506172839	0.03333333333333333	0.15254237288135594	0.25925925925925924	0.16901408450704225	0.20454545454545456
60127	0.0	0.060810810810810814	-1.0	-1.0	0.27102803738317754	0.13333333333333333	0.1276595744680851	0.2	0.37254901960784315	0.4642857142857143	0.28	0.27848101265822783
60128	0.21428571428571427	0.4430379746835443	-1.0	-1.0	0.6714285714285714	0.9230769230769231	0.5365853658536586	0.6363636363636364	0.8064516129032258	0.6451612903225806	0.6911764705882353	0.8059701492537313
60130	0.038461538461538464	0.06896551724137931	-1.0	-1.0	0.2909090909090909	-1.0	0.18309859154929578	0.045454545454545456	0.2608695652173913	0.3076923076923077	0.38235294117647056	0.35294117647058826
60135	0.5295566502463054	0.6267605633802817	-1.0	-1.0	0.8166666666666667	0.8645833333333334	0.689108910891089	0.8356164383561644	0.7981072555205048	0.7957446808510639	0.8408304498269896	0.7974068071312804
60137	0.12224938875305623	0.16602316602316602	-1.0	-1.0	0.34844868735083534	0.25882352941176473	0.23735408560311283	0.3157894736842105	0.4253731343283582	0.4647058823529412	0.4164989939637827	0.37537537537537535
60138	0.13953488372093023	0.14545454545454545	-1.0	-1.0	0.3018867924528302	-1.0	0.20408163265306123	0.3333333333333333	0.5	0.6153846153846154	0.41304347826086957	0.4489795918367347
60139	0.0641025641025641	0.1111111111111111	-1.0	-1.0	0.3238095238095238	0.23076923076923078	0.1891891891891892	0.19230769230769232	0.559322033898305	0.45161290322580644	0.43529411764705883	0.367816091954023
60145	0.05	0.12719298245614036	-1.0	-1.0	0.33125	0.32142857142857145	0.17261904761904762	0.28169014084507044	0.30434782608695654	0.47058823529411764	0.43103448275862066	0.3448275862068966
60147	0.2465753424657534	0.3482587064676617	-1.0	-1.0	0.5923566878980892	0.4482758620689655	0.42483660130718953	0.5333333333333333	0.7619047619047619	0.8108108108108109	0.7051282051282052	0.6573033707865169
60148	0.09090909090909091	0.07476635514018691	-1.0	-1.0	0.21428571428571427	0.24	0.04964539007092199	0.09090909090909091	0.32967032967032966	0.36363636363636365	0.2868217054263566	0.30113636363636365
60151	0.016853932584269662	0.010714285714285714	-1.0	-1.0	0.018518518518518517	0.05084745762711865	0.007575757575757576	0.02127659574468085	0.125	0.12790697674418605	0.07692307692307693	0.09259259259259259
60152	0.05191256830601093	0.07773109243697479	-1.0	-1.0	0.2513089005235602	0.28	0.12736660929432014	0.1407035175879397	0.33421052631578946	0.3406113537117904	0.2918918918918919	0.30854430379746833
60153	0.38	0.46496815286624205	-1.0	-1.0	0.7348484848484849	0.7142857142857143	0.5939849624060151	0.8333333333333334	0.6962025316455697	0.6190476190476191	0.8246753246753247	0.7098765432098766
60154	0.05263157894736842	0.13777777777777778	-1.0	-1.0	0.2934131736526946	0.2777777777777778	0.16568047337278108	0.1728395061728395	0.46236559139784944	0.39655172413793105	0.4148148148148148	0.329004329004329
60156	0.10101010101010101	0.14285714285714285	-1.0	-1.0	0.2876712328767123	0.39344262295081966	0.23958333333333334	0.3253012048192771	0.4015748031496063	0.42528735632183906	0.4078014184397163	0.4673913043478261
60160	0.6133333333333333	0.5692307692307692	-1.0	-1.0	0.8673469387755102	0.8461538461538461	0.7288135593220338	0.7446808510638298	0.6931818181818182	0.5660377358490566	0.8931297709923665	0.8238636363636364
60163	0.38666666666666666	0.38095238095238093	-1.0	-1.0	0.6410256410256411	0.7857142857142857	0.46078431372549017	0.5476190476190477	0.5862068965517241	0.5333333333333333	0.6708860759493671	0.5205479452054794
60170	0.08421052631578947	0.125	-1.0	-1.0	0.31683168316831684	0.23529411764705882	0.19909502262443438	0.25925925925925924	0.3865546218487395	0.42857142857142855	0.4008438818565401	0.41304347826086957
60171	0.4666666666666667	0.5321100917431193	-1.0	-1.0	0.8461538461538461	0.8095238095238095	0.7547169811320755	0.8181818181818182	0.703125	0.8260869565217391	0.90625	0.8235294117647058
60172	0.046511627906976744	0.06756756756756757	-1.0	-1.0	0.25471698113207547	0.15789473684210525	0.1	0.125	0.4	0.46153846153846156	0.3473684210526316	0.26804123711340205
60174	0.1566265060240964	0.1893939393939394	-1.0	-1.0	0.31868131868131866	0.4864864864864865	0.2555066079295154	0.24242424242424243	0.4645669291338583	0.639344262295082	0.45108695652173914	0.5120772946859904
60176	0.05181347150259067	0.028070175438596492	-1.0	-1.0	0.12093023255813953	0.1794871794871795	0.08150470219435736	0.0641025641025641	0.25748502994011974	0.21359223300970873	0.1780821917808219	0.1791044776119403
60181	0.10240963855421686	0.16901408450704225	-1.0	-1.0	0.3047619047619048	0.047619047619047616	0.24719101123595505	0.2	0.3793103448275862	0.2571428571428571	0.36792452830188677	0.33
60185	0.20689655172413793	0.2808988764044944	-1.0	-1.0	0.6607142857142857	0.4	0.494949494949495	0.6363636363636364	0.6829268292682927	0.6842105263157895	0.7794117647058824	0.7558139534883721
60189	0.005050505050505051	0.011904761904761904	-1.0	-1.0	0.05416666666666667	0.0	0.019230769230769232	0.0	0.04854368932038835	0.0784313725490196	0.13953488372093023	0.05905511811023622
60204	0.459915611814346	0.569078947368421	-1.0	-1.0	0.8125	0.8484848484848485	0.5667870036101083	0.6774193548387096	0.7401574803149606	0.6770833333333334	0.8053097345132744	0.8235294117647058
60206	0.144	0.1736111111111111	-1.0	-1.0	0.3793103448275862	0.2916666666666667	0.28205128205128205	0.2857142857142857	0.46551724137931033	0.4523809523809524	0.3793103448275862	0.3783783783783784
60207	0.4411764705882353	0.5562130177514792	-1.0	-1.0	0.7164179104477612	0.6538461538461539	0.5703703703703704	0.7058823529411765	0.7096774193548387	0.62	0.7705882352941177	0.7701149425287356
60208	0.32142857142857145	0.45652173913043476	-1.0	-1.0	0.6413043478260869	0.7	0.6438356164383562	0.6176470588235294	0.6285714285714286	0.5833333333333334	0.7045454545454546	0.6851851851851852
60211	0.09090909090909091	0.0967741935483871	-1.0	-1.0	0.373134328358209	0.47368421052631576	0.25	0.1951219512195122	0.2702702702702703	0.5151515151515151	0.42045454545454547	0.32710280373831774
60212	0.6333333333333333	0.7905759162303665	-1.0	-1.0	0.8837209302325582	1.0	0.7777777777777778	0.9642857142857143	0.8194444444444444	0.9137931034482759	0.9573170731707317	0.9079754601226994
60215	0.5285714285714286	0.6604651162790698	-1.0	-1.0	0.8901734104046243	0.8888888888888888	0.7815126050420168	0.8026315789473685	0.7362637362637363	0.7580645161290323	0.8650306748466258	0.8895348837209303
60216	0.7981651376146789	0.8153153153153153	-1.0	-1.0	0.9387755102040817	0.8888888888888888	0.8486486486486486	0.9365079365079365	0.8762886597938144	0.8732394366197183	0.9207317073170732	0.9425837320574163
60218	0.5555555555555556	0.6187050359712231	-1.0	-1.0	0.875	0.9444444444444444	0.6694214876033058	0.828125	0.6973684210526315	0.7058823529411765	0.8700564971751412	0.8106508875739645
60219	0.008403361344537815	0.023952095808383235	-1.0	-1.0	0.1271186440677966	0.1111111111111111	0.042328042328042326	0.03389830508474576	0.2	0.30357142857142855	0.13194444444444445	0.15853658536585366
60222	0.06914893617021277	0.08532423208191127	-1.0	-1.0	0.1891891891891892	0.12195121951219512	0.11355311355311355	0.2	0.26704545454545453	0.2727272727272727	0.25572519083969464	0.23096446700507614
60225	0.392	0.38922155688622756	-1.0	-1.0	0.7272727272727273	0.8260869565217391	0.5766871165644172	0.6829268292682927	0.7213114754098361	0.7222222222222222	0.7591240875912408	0.7435897435897436
60226	0.287292817679558	0.35471698113207545	-1.0	-1.0	0.6066252587991718	0.5737704918032787	0.4396728016359918	0.5333333333333333	0.5882352941176471	0.5954198473282443	0.6643192488262911	0.628
60227	0.3253012048192771	0.40350877192982454	-1.0	-1.0	0.7014925373134329	0.6470588235294118	0.525	0.5357142857142857	0.4634146341463415	0.7647058823529411	0.7397260273972602	0.6666666666666666
60228	0.10810810810810811	0.16483516483516483	-1.0	-1.0	0.3515151515151515	0.4375	0.23809523809523808	0.3870967741935484	0.5463917525773195	0.42857142857142855	0.3855421686746988	0.40703517587939697
60232	0.10294117647058823	0.17204301075268819	-1.0	-1.0	0.4117647058823529	0.5294117647058824	0.25510204081632654	0.2727272727272727	0.45	0.5217391304347826	0.484375	0.4588235294117647
60237	0.25882352941176473	0.37404580152671757	-1.0	-1.0	0.5631067961165048	0.875	0.5047619047619047	0.6226415094339622	0.3541666666666667	0.5348837209302325	0.6542056074766355	0.6979166666666666
60241	0.029914529914529916	0.041401273885350316	-1.0	-1.0	0.09246575342465753	0.125	0.07272727272727272	0.061224489795918366	0.1411764705882353	0.1559633027522936	0.15454545454545454	0.20308483290488433
60242	0.05	0.07906976744186046	-1.0	-1.0	0.21604938271604937	0.07142857142857142	0.09036144578313253	0.140625	0.2702702702702703	0.42424242424242425	0.32575757575757575	0.22424242424242424
60243	0.6777777777777778	0.775	-1.0	-1.0	0.9764705882352941	1.0	0.821917808219178	0.9583333333333334	0.8571428571428571	0.8260869565217391	0.9333333333333333	0.9247311827956989
60244	0.09375	0.17484662576687116	-1.0	-1.0	0.45064377682403434	0.4375	0.25391849529780564	0.3225806451612903	0.3767123287671233	0.5	0.5222672064777328	0.46204620462046203
60246	0.234375	0.30927835051546393	-1.0	-1.0	0.5967741935483871	0.6923076923076923	0.4626865671641791	0.625	0.6153846153846154	0.6666666666666666	0.576271186440678	0.6274509803921569
60247	0.2922077922077922	0.3609467455621302	-1.0	-1.0	0.5873015873015873	0.7586206896551724	0.4010152284263959	0.5	0.6043956043956044	0.46153846153846156	0.6923076923076923	0.6
60253	0.27586206896551724	0.391304347826087	-1.0	-1.0	0.5943396226415094	0.5	0.5135135135135135	0.6551724137931034	0.6037735849056604	0.44	0.7037037037037037	0.660377358490566
60255	0.3076923076923077	0.46	-1.0	-1.0	0.7872340425531915	1.0	0.4634146341463415	0.75	0.6486486486486487	0.8	0.75	0.7115384615384616
60256	0.2897196261682243	0.463768115942029	-1.0	-1.0	0.7043478260869566	0.7	0.5729166666666666	0.6363636363636364	0.631578947368421	0.7666666666666667	0.74	0.6814159292035398
60258	0.3333333333333333	0.42857142857142855	-1.0	-1.0	0.7368421052631579	-1.0	0.46938775510204084	0.6	0.47058823529411764	0.6428571428571429	0.7195121951219512	0.6833333333333333
60259	0.2072072072072072	0.3202247191011236	-1.0	-1.0	0.6928571428571428	0.5	0.46111111111111114	0.45	0.6391752577319587	0.5833333333333334	0.6432748538011696	0.6666666666666666
60260	0.4426229508196721	0.5898876404494382	-1.0	-1.0	0.7664233576642335	0.8620689655172413	0.5958904109589042	0.6545454545454545	0.7721518987341772	0.71875	0.8141592920353983	0.7631578947368421
60267	0.5017667844522968	0.6261980830670927	-1.0	-1.0	0.8340080971659919	0.7972972972972973	0.6702898550724637	0.7685185185185185	0.7464788732394366	0.7938144329896907	0.8247011952191236	0.823728813559322
60268	0.0521978021978022	0.12295081967213115	-1.0	-1.0	0.26996197718631176	0.3333333333333333	0.1782477341389728	0.14084507042253522	0.2987012987012987	0.3333333333333333	0.22666666666666666	0.31351351351351353
60271	0.2662337662337662	0.3442622950819672	-1.0	-1.0	0.5915492957746479	0.5555555555555556	0.42011834319526625	0.5510204081632653	0.5443037974683544	0.6363636363636364	0.5636363636363636	0.6285714285714286
60273	0.5348837209302325	0.6984126984126984	-1.0	-1.0	0.8755555555555555	0.8918918918918919	0.7413127413127413	0.8691588785046729	0.77	0.8194444444444444	0.8534031413612565	0.8017241379310345
60279	0.015915119363395226	0.0536480686695279	-1.0	-1.0	0.13202247191011235	0.2112676056338028	0.0825242718446602	0.09090909090909091	0.22868217054263565	0.19883040935672514	0.22448979591836735	0.18077803203661327
60280	0.10144927536231885	0.17679558011049723	-1.0	-1.0	0.40816326530612246	0.3888888888888889	0.3312883435582822	0.38	0.44329896907216493	0.39436619718309857	0.35947712418300654	0.4444444444444444
60282	0.4244604316546763	0.615	-1.0	-1.0	0.8805031446540881	0.7083333333333334	0.6626506024096386	0.7230769230769231	0.75	0.8	0.8269230769230769	0.82
60284	0.13711583924349882	0.2437137330754352	-1.0	-1.0	0.44556962025316454	0.4864864864864865	0.31971153846153844	0.34838709677419355	0.46963562753036436	0.44966442953020136	0.4883720930232558	0.41706161137440756
60288	0.0425531914893617	0.0875	-1.0	-1.0	0.125	0.1	0.11267605633802817	0.125	0.1111111111111111	-1.0	0.26	0.2826086956521739
60290	0.4846153846153846	0.6692307692307692	-1.0	-1.0	0.8198198198198198	0.9	0.7058823529411765	0.725	0.8490566037735849	0.7586206896551724	0.8245614035087719	0.88
60292	0.7751196172248804	0.8154506437768241	-1.0	-1.0	0.9313304721030042	1.0	0.8608247422680413	0.9903846153846154	0.8768115942028986	0.883495145631068	0.9314516129032258	0.968944099378882
60293	0.6648648648648648	0.7583333333333333	-1.0	-1.0	0.9221556886227545	0.972972972972973	0.7058823529411765	0.9607843137254902	0.8018867924528302	0.8571428571428571	0.8644859813084113	0.9047619047619048
60294	0.2807017543859649	0.39344262295081966	-1.0	-1.0	0.656441717791411	0.5925925925925926	0.4142857142857143	0.5862068965517241	0.6517857142857143	0.5588235294117647	0.6731707317073171	0.6607929515418502
60295	0.5348837209302325	0.6666666666666666	-1.0	-1.0	0.8586387434554974	0.825	0.7030567685589519	0.7954545454545454	0.7034482758620689	0.7692307692307693	0.8622950819672132	0.7987804878048781
60299	0.5056179775280899	0.5625	-1.0	-1.0	0.7889908256880734	0.88	0.7443609022556391	0.9523809523809523	0.6710526315789473	0.5897435897435898	0.7819548872180451	0.7894736842105263
60300	0.30434782608695654	0.3953488372093023	-1.0	-1.0	0.5886075949367089	0.65	0.4585365853658537	0.5	0.4824561403508772	0.6944444444444444	0.66875	0.6576576576576577
60303	0.6582914572864321	0.7423076923076923	-1.0	-1.0	0.9405405405405406	0.8918918918918919	0.8170731707317073	0.8428571428571429	0.8125	0.868421052631579	0.8765432098765432	0.9090909090909091
60307	0.6285714285714286	0.6868686868686869	-1.0	-1.0	0.8947368421052632	0.9375	0.7610619469026548	0.7692307692307693	0.7901234567901234	0.8048780487804879	0.8880597014925373	0.8875739644970414
60308	0.6290322580645161	0.6524822695035462	-1.0	-1.0	0.8803418803418803	0.8888888888888888	0.6785714285714286	0.8769230769230769	0.7692307692307693	0.7142857142857143	0.8305084745762712	0.864321608040201
60311	0.31297709923664124	0.4935897435897436	-1.0	-1.0	0.7536231884057971	0.8421052631578947	0.5740740740740741	0.6	0.7368421052631579	0.7164179104477612	0.7361111111111112	0.7514450867052023
60312	0.5714285714285714	0.6410256410256411	-1.0	-1.0	0.8844221105527639	0.9444444444444444	0.7096774193548387	0.8631578947368421	0.8910256410256411	0.8494623655913979	0.9379084967320261	0.8694158075601375
60315	0.40816326530612246	0.6	-1.0	-1.0	0.7375	0.9130434782608695	0.6438356164383562	0.8620689655172413	0.7384615384615385	0.8936170212765957	0.8015873015873016	0.7758620689655172
60316	0.3881278538812785	0.47604790419161674	-1.0	-1.0	0.6827309236947792	0.8043478260869565	0.5899280575539568	0.7211538461538461	0.7272727272727273	0.7142857142857143	0.7355769230769231	0.7354260089686099
60317	0.1125	0.26119402985074625	-1.0	-1.0	0.48717948717948717	0.5666666666666667	0.36363636363636365	0.4642857142857143	0.5967741935483871	0.625	0.6793893129770993	0.5859375
60320	0.5590551181102362	0.6296296296296297	-1.0	-1.0	0.8435374149659864	0.8928571428571429	0.7572815533980582	0.9583333333333334	0.8	0.7073170731707317	0.8620689655172413	0.8518518518518519
60321	0.7357512953367875	0.7608695652173914	-1.0	-1.0	0.9409448818897638	0.94	0.849802371541502	0.9310344827586207	0.8803418803418803	0.8811881188118812	0.9076305220883534	0.8996138996138996
60322	0.5126050420168067	0.5236768802228412	-1.0	-1.0	0.8032786885245902	0.9298245614035088	0.6772334293948127	0.826530612244898	0.7530120481927711	0.7214285714285714	0.7440476190476191	0.7612732095490716
60323	0.5494186046511628	0.6200873362445415	-1.0	-1.0	0.9023746701846965	0.8378378378378378	0.6880530973451328	0.8051948051948052	0.7761904761904762	0.7852760736196319	0.8210227272727273	0.8414096916299559
60324	0.47770700636942676	0.5953488372093023	-1.0	-1.0	0.8652482269503546	0.7631578947368421	0.6578947368421053	0.8285714285714286	0.719626168224299	0.8181818181818182	0.7741935483870968	0.7806451612903226
60328	0.32653061224489793	0.4015748031496063	-1.0	-1.0	0.6857142857142857	0.6818181818181818	0.5294117647058824	0.5689655172413793	0.7333333333333333	0.7096774193548387	0.7608695652173914	0.5747126436781609
60329	0.345679012345679	0.4344569288389513	-1.0	-1.0	0.6425339366515838	0.54	0.5622489959839357	0.7037037037037037	0.593939393939394	0.6460176991150443	0.711864406779661	0.6302083333333334
60346	0.7781155015197568	0.8688888888888889	-1.0	-1.0	0.9616368286445013	0.9315068493150684	0.8583106267029973	0.9545454545454546	0.9352226720647774	0.8518518518518519	0.9654320987654321	0.9434343434343434
60347	0.2535211267605634	0.4019138755980861	-1.0	-1.0	0.7278911564625851	0.7407407407407407	0.4567901234567901	0.6176470588235294	0.6235294117647059	0.6842105263157895	0.7058823529411765	0.6839080459770115
60348	0.09545454545454546	0.11006289308176101	-1.0	-1.0	0.3092369477911647	0.25	0.20967741935483872	0.25	0.32231404958677684	0.3076923076923077	0.3130081300813008	0.32432432432432434
60350	0.29310344827586204	0.4852941176470588	-1.0	-1.0	0.7884615384615384	-1.0	0.625	0.6052631578947368	0.8	0.7142857142857143	0.7083333333333334	0.7021276595744681
60354	0.12264150943396226	0.17692307692307693	-1.0	-1.0	0.421875	0.4	0.3644067796610169	0.5	0.5116279069767442	0.5	0.6282051282051282	0.7111111111111111
60356	0.15436241610738255	0.24535315985130113	-1.0	-1.0	0.4946808510638298	0.4883720930232558	0.4043478260869565	0.35	0.5348837209302325	0.7096774193548387	0.5802469135802469	0.5970149253731343
60358	0.1643835616438356	0.28217821782178215	-1.0	-1.0	0.6069364161849711	0.7209302325581395	0.3111111111111111	0.3559322033898305	0.5945945945945946	0.48484848484848486	0.553072625698324	0.5783783783783784
60359	0.30303030303030304	0.2857142857142857	-1.0	-1.0	0.5454545454545454	0.7	0.4342105263157895	0.5333333333333333	0.6060606060606061	0.5142857142857142	0.6233766233766234	0.5168539325842697
60361	0.42168674698795183	0.4784688995215311	-1.0	-1.0	0.7929292929292929	0.7333333333333333	0.5873015873015873	0.7011494252873564	0.7727272727272727	0.6785714285714286	0.7577319587628866	0.6847826086956522
60363	0.13592233009708737	0.21454545454545454	-1.0	-1.0	0.47808764940239046	0.65625	0.29880478087649404	0.3563218390804598	0.503448275862069	0.4742268041237113	0.5777777777777777	0.5341365461847389
60364	0.10273972602739725	0.15757575757575756	-1.0	-1.0	0.379746835443038	0.475	0.26838235294117646	0.31645569620253167	0.31788079470198677	0.4479166666666667	0.4429065743944637	0.4194528875379939
60365	0.3333333333333333	0.4562899786780384	-1.0	-1.0	0.7348703170028819	0.6973684210526315	0.5127610208816705	0.6793478260869565	0.6784140969162996	0.6928571428571428	0.7468671679197995	0.7647058823529411
60366	0.18085106382978725	0.16666666666666666	-1.0	-1.0	0.5934065934065934	0.6	0.44	0.4782608695652174	0.7142857142857143	0.625	0.6086956521739131	0.6
60372	0.3112391930835735	0.4411764705882353	-1.0	-1.0	0.7088607594936709	0.7126436781609196	0.5845771144278606	0.7025316455696202	0.6543778801843319	0.7577639751552795	0.7261306532663316	0.6797520661157025
60374	0.5416666666666666	0.6294964028776978	-1.0	-1.0	0.8312236286919831	0.7105263157894737	0.6192307692307693	0.7767857142857143	0.788135593220339	0.8314606741573034	0.851985559566787	0.8586572438162544
60383	0.36401673640167365	0.4943820224719101	-1.0	-1.0	0.6929460580912863	0.5882352941176471	0.5152671755725191	0.7431192660550459	0.6785714285714286	0.6304347826086957	0.6506550218340611	0.7328990228013029
60386	0.30275229357798167	0.44285714285714284	-1.0	-1.0	0.6916666666666667	0.65	0.48905109489051096	0.6607142857142857	0.4925373134328358	0.6060606060606061	0.6176470588235294	0.6438356164383562
60391	0.208955223880597	0.28125	-1.0	-1.0	0.5522388059701493	0.4666666666666667	0.3146067415730337	0.5625	0.44871794871794873	0.5882352941176471	0.6116504854368932	0.5169491525423728
60394	0.0959409594095941	0.12155963302752294	-1.0	-1.0	0.33791208791208793	0.25862068965517243	0.2161290322580645	0.24528301886792453	0.32857142857142857	0.3	0.43137254901960786	0.3530864197530864
60395	0.1414141414141414	0.19480519480519481	-1.0	-1.0	0.39823008849557523	0.25	0.12903225806451613	0.29545454545454547	0.40298507462686567	0.275	0.4496124031007752	0.41935483870967744
60397	0.9575	0.9713163064833006	-1.0	-1.0	0.9931818181818182	0.9920318725099602	0.9863663307646711	0.9897435897435898	0.9784090909090909	0.9883040935672515	0.9919254658385093	0.994198312236287
60508	0.9486081370449678	0.9680555555555556	-1.0	-1.0	0.992467043314501	0.974025974025974	0.9906542056074766	1.0	0.9962825278810409	1.0	1.0	0.9952380952380953
60523	0.9642857142857143	0.964200477326969	-1.0	-1.0	0.98	1.0	0.9742647058823529	1.0	0.9716981132075472	0.967741935483871	1.0	1.0
60543	0.9540481400437637	0.9744463373083475	-1.0	-1.0	0.9962335216572504	0.9726027397260274	0.9788235294117648	0.9948717948717949	0.98989898989899	0.9703703703703703	0.9975247524752475	0.995575221238938
60550	0.9509803921568627	0.9433962264150944	-1.0	-1.0	0.9872881355932204	1.0	0.9788359788359788	1.0	0.965034965034965	0.9759036144578314	0.9951219512195122	0.996309963099631
60551	0.9478260869565217	0.958005249343832	-1.0	-1.0	0.9827586206896551	0.9795918367346939	0.9950738916256158	1.0	1.0	1.0	1.0	0.9954337899543378
60872	0.9474509803921569	0.9631129104813315	-1.0	-1.0	0.9860742705570292	0.9810725552050473	0.9825581395348837	0.9907749077490775	0.9594059405940594	0.9380097879282219	0.9873208379272327	0.9867109634551495
60974	0.8658536585365854	0.7727272727272727	-1.0	-1.0	0.9398148148148148	0.967741935483871	0.9717514124293786	1.0	0.8282208588957055	0.8795180722891566	0.9317073170731708	0.94
61017	0.948	0.9279279279279279	-1.0	-1.0	0.9810126582278481	0.9402985074626866	0.9819494584837545	0.9702970297029703	0.8808290155440415	0.8691588785046729	0.9688581314878892	0.9834983498349835
61290	0.9453551912568307	0.9567723342939481	-1.0	-1.0	0.9958847736625515	1.0	0.9904306220095693	0.987012987012987	0.9341317365269461	0.9714285714285714	0.9931972789115646	0.9967213114754099
61297	0.8205128205128205	0.8	-1.0	-1.0	0.9302325581395349	-1.0	0.9855072463768116	1.0	0.7547169811320755	0.8571428571428571	0.9625	0.9484536082474226
61341	0.30846153846153845	0.395558054540343	-1.0	-1.0	0.5716446124763706	0.55893536121673	0.5128992628992629	0.5261324041811847	0.36419753086419754	0.3862928348909657	0.6451822916666666	0.6238586156111929
61343	0.40860215053763443	0.5	-1.0	-1.0	0.6273291925465838	0.7142857142857143	0.6081871345029239	0.6170212765957447	0.40789473684210525	0.4383561643835616	0.7698412698412699	0.6571428571428571
61344	0.42857142857142855	0.5	-1.0	-1.0	0.5477386934673367	0.5	0.5	0.5949367088607594	0.4244604316546763	0.5324675324675324	0.6863905325443787	0.7253886010362695
61345	0.3795180722891566	0.4163265306122449	-1.0	-1.0	0.6444444444444445	0.6410256410256411	0.5518867924528302	0.5915492957746479	0.44086021505376344	0.4142857142857143	0.7604790419161677	0.7277227722772277
61347	0.4192634560906516	0.5502487562189055	-1.0	-1.0	0.7159590043923866	0.7379310344827587	0.6579275905118602	0.7138364779874213	0.42376237623762375	0.45345345345345345	0.7400530503978779	0.7641921397379913
61360	0.36875	0.47767857142857145	-1.0	-1.0	0.64375	0.4444444444444444	0.5294117647058824	0.5303030303030303	0.31851851851851853	0.3939393939393939	0.6620370370370371	0.6785714285714286
61362	0.3939393939393939	0.48031496062992124	-1.0	-1.0	0.6020408163265306	0.6363636363636364	0.6506024096385542	0.5737704918032787	0.4074074074074074	0.5161290322580645	0.7669902912621359	0.7326732673267327
61367	0.15625	0.2894736842105263	-1.0	-1.0	0.6190476190476191	-1.0	0.46875	0.5384615384615384	0.25	0.08333333333333333	0.6808510638297872	0.6190476190476191
61368	0.36363636363636365	0.4594594594594595	-1.0	-1.0	0.6705882352941176	0.5555555555555556	0.625	0.7857142857142857	0.325	0.2608695652173913	0.6666666666666666	0.5346534653465347
61369	0.25609756097560976	0.3793103448275862	-1.0	-1.0	0.5555555555555556	0.5238095238095238	0.44660194174757284	0.4722222222222222	0.3888888888888889	0.3	0.6140350877192983	0.6363636363636364
61370	0.3333333333333333	0.41025641025641024	-1.0	-1.0	0.57	0.8333333333333334	0.5873015873015873	0.5588235294117647	0.4375	0.46511627906976744	0.6304347826086957	0.6929133858267716
